SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20120904|D1668R123|DDAIF|60|DAIMLER AG|48.92
20120904|D18190898|DB|2779|DEUTSCHE BANK AG NAMEN AKT (DE|35.44
20120904|E8683R144|SANPRE|4703|SANTANDER FIN PFD S.A. UNIPERS|27.27
20120904|G0229R108|ALTE|171|ALTERRA CAPITAL HLDGS LTD COM |22.97
20120904|G0408V102|AON|806|AON PLC ORD SHS CL A NEW (UK) |51.96
20120904|G0440W118|ANDAU|525|ANDINA ACQUISITION CORP UNIT 1|9.95
20120904|G0450A105|ACGL|122|ARCH CAPITAL GROUP LTD|39.91
20120904|G0457F107|ARCO|86|ARCOS DORADOS HOLDINGDS INC. C|13.21
20120904|G0535E106|APWC|100|ASIA PACIFIC WIRE & CABLE CORP|2.98
20120904|G05384105|AHL|4|ASPEN INSURANCE HOLDINGS LTD O|29.08
20120904|G05384139|AHLPRA|500|ASPEN INSURANCE HLDGS LTD PERF|26.75
20120904|G0539K108|AERL|18280|ASIA ENTERTAINMENT & RES LTD O|3.41
20120904|G0585R106|AGO|4610|ASSURED GUARNATY LTD|13.20
20120904|G0692U109|AXS|97|AXIS CAPITAL HOLDINGS LTD|34.07
20120904|G0692U307|AXSPRC|190|AXIS CAPITAL HOLDINGS LIMITED |27.46
20120904|G10082140|EXXI|2900|ENERGY XXI|32.89
20120904|G1082J118|BGSCW|8600|BGS ACQUISITION CORP WT EXP 9/|0.15
20120904|G16252101|BIP|213|BROOKFIELD INFRASTRUCTURE PART|34.18
20120904|G20045202|CETV|519|CENTRAL EUROPEAN MEDIA ENTRP-A|5.60
20120904|G21107100|CO|166|CHINA CORD BLOOD CORP ORDINARY|2.70
20120904|G22538105|COGO|167|COGO GROUP INC ORD SHS (CYM)|1.93
20120904|G23773107|CWCO|244|CONSOLIDATED WATER CO., INC.|8.16
20120904|G24140108|CBE|25911|COOPER INDUSTRIES ,PLC ORDINAR|73.15
20120904|G2519Y108|BAP|164|CREDICORP LTD (COMM $5.00 PAR)|120.53
20120904|G30397106|ENH|1709|ENDURANCE SPECIALTY HOLDINGS L|37.81
20120904|G30397304|ENHPRB|937|ENDURANCE SPECIALTY HLDGS LTD |26.58
20120904|G3157S106|ESV|34343|ENSCO INTERNATIONAL PLC,LONDON|57.37
20120904|G3163G104|CNR|130|CHINA METRO-RURAL HOLDINGS LIM|0.87
20120904|G3223R108|RE|76|EVEREST RE GP LTD(BERM)HLDG CO|103.66
20120904|G3323L100|FN|866|FABRINET ORD SHS (CYM)|11.98
20120904|G36738105|FDP|266|FRESH DEL MONTE PRODUCE(ORD)|24.70
20120904|G3682E127|FRO|12166|FRONTLINE LTD|3.13
20120904|G3727Q101|FSL|47856|FREESCALE SEMICONDUCTOR LTD|10.01
20120904|G37585109|GLOG|1534|GASLOG LTD COMMON SHS (BERMUDA|11.12
20120904|G3922B107|G|712|GENPACT LIMITED|18.25
20120904|G39300101|GSOL|4367|GLOBAL SOURCES LTD|5.85
20120904|G39320117|GAI|712|GLOBAL-TECH ADVANCED INNOVATIO|5.51
20120904|G4388N106|HELE|31|HELEN OF TROY LTD-NEW-BERMUDA |31.44
20120904|G4481U106|HIHO|4224|HIGHWAY HOLDINGS LTD|2.14
20120904|G45667105|HOLI|78|HOLLYSYS AUTOMATION TECHNOLOGI|9.40
20120904|G47791101|IR|3375|INGERSOLL-RAND PLC ORD SHS (IR|46.76
20120904|G50871105|JAZZ|107|JAZZ PHARMACEUTICALS PLC COM S|45.51
20120904|G5299G106|VLCCF|14113|KNIGHTSBRIDGE TANKERS LTD|6.41
20120904|G54050102|LAZ|4848|LAZARD LTD|28.49
20120904|G55312105|JADE|416|LJ INTL INC|1.85
20120904|G5753U112|MHLD|940|MAIDEN HOLDINGS LTD COM STK (B|9.18
20120904|G5876H105|MRVL|387|MARVELL TECH GROUP LTD|10.18
20120904|G60754101|KORS|1500|MICHAEL KORS HLDGS LTD ORD SHS|53.95
20120904|G62185106|MRH|408|MONTPELIER RE HOLDINGS LTD|21.56
20120904|G6331P104|AOSL|578|ALPHA & OMEGA SEMICONDUCTOR LT|9.49
20120904|G6359F103|NBR|234|NABORS INDS LTD (NEW) BERMUDA |14.77
20120904|G67742109|OB|774|ONEBEACON INSURANCE GROUP LTD |12.91
20120904|G67828106|SEED|3378|ORIGIN AGRITECH LIMITED|1.40
20120904|G68603409|PREPRD|747|PARTNERRE LTD PFD SER D 6.5%|25.46
20120904|G68603508|PREPRE|1029|PARTNERRE LTD. PFD SER E (BERM|27.88
20120904|G7293H189|PUKPRA|1987|PRUDENTIAL PLC 6.50 EXCHG PERP|25.82
20120904|G7415M108|RCON|4489|RECON TECHNOLOGY LTD ORD SHS (|1.71
20120904|G7496G103|RNR|1499|RENAISSANCERE HOLDINGS LTD|77.25
20120904|G7665A101|RDC|18264|ROWAN COMPANIES INC (UK)|35.18
20120904|G7945E105|SDRL|27493|SEADRILL LIMITED (BERMUDA)|41.22
20120904|G7945M107|STX|116|SEAGATE TECH PLC (IRL)|32.01
20120904|G79978105|BOX|1091|SEACUBE CONTAINER LEASING LTD |19.10
20120904|G8005Y106|IDI|860|SEARCHMEDIA HOLDINGS LIMITED|1.57
20120904|G80475109|SQZZF|8813|SERICA ENERGY PLC (UK)|0.42
20120904|G80751103|SGOC|5300|SGOCO TECHNOLOGY LTD ORD SHS (|1.55
